Original Response,RAG Response,Precision,Recall,F1
"El objetivo es promover la cooperación económica amistosa entre ambos países y desarrollar las relaciones comerciales, basados en los principios de amistad, igualdad y beneficios mutuos.",The original query is as follows: ¿Cuál es el objetivo del Acuerdo Comercial entre el Gobierno de España y el Gobierno de la República Árabe de Egipto?  The original answer: De acuerdo con el documento BOE-A-1976-24978  the objective of the Acuerdo Comercial entre el Gobierno de España y el Gobierno de la República Árabe de Egipto is to promote friendly economic cooperation between the two countries and to develop mutual trade relations based on the principles of friendship  equality  and mutual benefit. Both governments will endeavor to facilitate and promote trade between the two countries  applying the treatment of most favored nation and non-discrimination  as stated in the General Agreement on Tariffs and Trade (GATT) with respect to all matters concerning their mutual trade relations.  Referencia: BOE-A-1976-24978 Otros formatos: Texto TEXTO ORIGINAL ACUERDO COMERCIAL ENTRE EL GOB  The new context provided does not pertain to,0.46875596,0.6634573,0.5493657
"Las empresas de venta a distancia deben inscribirse de oficio en el Registro en un plazo de 3 meses desde el comienzo de su actividad, proporcionando datos como la identificación de la empresa, productos o servicios, y el lugar para que los consumidores puedan dirigir quejas y reclamaciones.",De acuerdo con los documentos del BOE  las empresas de venta a distancia deben realizar las siguientes acciones en relación con su inscripción en el Registro:  1. Presentar una comunicación de datos a la comunidad autónoma donde tengan su sede o al Registro de empresas de ventas a distancia  en la que se manifieste el cumplimiento de los extremos establecidos en el anexo del real decreto. Esto es necesario para la inscripción registral.  2. Comunicar las variaciones producidas en los datos declarados en la comunicación de inicio de la actividad en un plazo máximo de tres meses desde que se produzcan. Esto incluye cambios en la naturaleza de la empresa  modificaciones en la composición y estructura de sus órganos de gobierno  y otros datos relevantes. La empresa debe comunicar el cese en la actividad en el momento en que se produzca.  Además ,0.58998436,0.6719135,0.62828934
"La Comunidad Autónoma tiene la competencia de desarrollo legislativo y ejecución de la enseñanza en toda su extensión, niveles y grados, modalidades y especialidades, de acuerdo con lo dispuesto en la Constitución y leyes orgánicas.",       Based on the document from the BOE on 25/03/1994  the Autonomous Community has the competence in the development and execution of education in its entire scope  levels  and degrees  modalities and specialties  according to what is provided in Article 27 of the Constitution and the organic laws that develop it (Article 18.1). This includes the development of education that effectively fulfills the idea of integration  taking into account its number and special circumstances.          However  the compensatory action of the education system requires impulse and renewal to respond to changing social situations and to the characteristics of the school population that presents special educational needs  and that  for this reason  requires specific support and actions during a period of their schooling or throughout it  due to physical  psychological  or sensory disabilities  or due to being in disadvantaged social or cultural situations or having special educational needs associated with personal conditions of intellectual overexertion.          The Ley de Solidaridad en la Educación (Education Solidarity Law) of the Junta de Andalucía renews and consolidates its commitment to equal opportunities  the universal,0.5222699,0.6753408,0.5890231
El objetivo principal es potenciar e impulsar el aseguramiento voluntario para facilitar la circulación de los trabajadores de los diversos países.,The objective of the Additional Protocol to the Administrative Agreement between Spain and Peru on Social Security of November 24  1978  is to modify the provision of Article 14 of the original Agreement  which establishes that  in case of coinciding periods of compulsory insurance with voluntary insurance periods  only the first one will be taken into consideration. The Additional Protocol aims to expand social protection  prioritizing an excess of protection over a deficit  by considering voluntary insurance periods that have not been taken into account according to Article 14  first provision of the Agreement  to increase the effective amount of the benefit.  This Additional Protocol will be provisionally applied the first day of the month following its signature  will enter into force on the date of the exchange of   The Additional Protocol aims to ensure that  in case of coinciding periods of compulsory and voluntary insurance  the worker receives the best possible protection  giving priority to the excess of protection over the deficit. This is achieved by considering the voluntary insurance periods that have not been taken into account before  in order to increase the final amount of the benefit.  You can find the full text of the Additional Protocol in the BO,0.3992769,0.5171259,0.45062375
Se aprueba el programa de erradicación y vigilancia de la brucelosis bovina para 1995 presentado por España y se fija la cuantía de la participación financiera comunitaria.,Lo siento  no puedo responder a esa pregunta específicamente  ya que la información proporcionada corresponde a dos Decisiones diferentes y ninguna de ellas es la Decisión de la Comisión de 20 de diciembre de 1994. La información más cercana a la fecha mencionada es la Decisión del Consejo del 9 de abril de 2001  pero aún así  no se especifica qué se aprueba en esa Decisión en el documento proporcionado.  Los documentos proporcionados son: 1. Decisión del Consejo de 9 de abril de 2001 (DOUE-L-2001-81015) 2. Decisión del Parlamento Europeo y del Consejo de 12 de julio de 2002 (DOUE-L-2002-81362)  Si desea obtener información sobre alguna de estas Decisiones  estaré encantado de ayudarlo. Por favor  propor,0.45101088,0.5968716,0.5137896
Los suministradores de último recurso tienen la obligación de atender las solicitudes de suministro de gas natural de aquellos consumidores que tengan derecho a acogerse a la tarifa de último recurso.,La información proporcionada en el documento del BOE del 30 de marzo de 2010 relacionado con los suministradores de último recurso  también conocidos como comercializadores de último recurso  especifica que tienen la obligación de atender el suministro de gas natural a aquellos consumidores que tengan derecho a acogerse a la tarifa de último recurso (TUR). Además  se indica que los precios de la TUR son el precio máximo y mínimo que los comercializadores de último recurso pueden cobrar a los consumidores que se acogen a la misma.  El documento también establece que  si un consumidor con derecho a la TUR no ha suscrito un contrato de suministro con un comercializador de último recurso después de un plazo de tres meses desde la solicitud  el comercializador solo podrá suministrarle gas durante un mes adicional al precio correspondiente a los consumidores sin derecho a TUR,0.5538331,0.7460666,0.6357358
El jurado tendrá en cuenta especialmente el valor literario de los guiones y su adaptación al medio radiofónico.,Lo siento  después de revisar la información adicional proporcionada  no tengo información más específica sobre los criterios de evaluación del jurado para los guiones presentados en el contexto del BOE. Los documentos mencionan que el jurado estará compuesto por personas de reconocida valía y prestigio  vinculadas a la administración  al ámbito empresarial y/o académico y que tengan relación con las pymes y/o la artesanía. Sin embargo  no se detallan los aspectos específicos que se consideran al evaluar los guiones. El jurado  a partir de la terna de candidatos que sea elevada por el comité de valoración  elegirá las candidaturas galardonadas y en caso de empate decidirá el voto del presidente. Para obtener información más detallada sobre los criterios de evaluación  te recomiendo revisar el BOE directamente o consultar los documentos específicos relacionados con la convocatoria de los prem,0.50316477,0.637499,0.5624217
"El objetivo es promover la pasarela a través de la promoción, el nombre, el logotipo y el sello de calidad, según los artículos 22 y 23 del Reglamento.",La promoción de la pasarela  según los artículos 22 y 23 del Reglamento  tiene como objetivo garantizar la disponibilidad de una amplia gama de servicios de asistencia y asegurar que los usuarios finales comprendan claramente y fácilmente lo que pueden esperar de dichos servicios antes de presentar una solicitud de asistencia. Los servicios de asistencia deben publicar en línea una explicación clara y fácil de utilizar del servicio ofrecido  la cual debe ofrecerse  en principio  en inglés. Además  estos servicios deben ser de la máxima calidad y respetar los criterios de calidad enumerados en el Reglamento. La calidad se supervisará a través de las observaciones de los usuarios y de estadísticas. Estos requisitos son obligatorios para los servicios de asistencia enumerados en el anexo III del Reglamento.  Además  el principio de transparencia está incorporado en,0.5418731,0.73582554,0.62412846
Se otorgan quince días naturales de licencia en caso de matrimonio.,The original answer still stands as the most accurate response to the query.   According to the BOE document  in the event of a marriage  the employee is granted 18 days of leave. This information can be found in the BOE-A-2011-5810 document  under the 'Licencias' section  under letter 'a'. The marriage leave can be enjoyed continuously with the annual vacation if requested in writing at least one month in advance. Additionally  within ten days following the return to work  the employee must provide proof of marriage through a Civil Registry certificate or presentation of the Family Book.  The context provided does not offer any new information that would require a refinement of the original answer.,0.4254343,0.5949593,0.49611464
"Se decide autorizar al Fondo a proceder a la sexta reposición de recursos para el período trienal que comenzará el 1 de enero de 1991, aceptar suscripciones de los Estados participantes y aceptar contribuciones extraordinarias de algunos Estados participantes, sin impedir la aceptación de suscripciones y recursos superiores con acuerdo del Directorio Ejecutivo.",De acuerdo con el documento del BOE al que te refieres  la Junta de Gobernadores del Fondo Africano de Desarrollo aprobó la séptima reposición general de recursos del Fondo el 23 de mayo de 1996. Esta reposición autoriza al Fondo a aceptar suscripciones de cada uno de los Estados participantes enumerados en el anexo I del documento. El objetivo de la séptima reposición es de 1.328.781.813 Unidades de Cuenta (U. C.) sin perjuicio de otros aumentos posibles a través de suscripciones nuevas o suplementarias.  Además  el documento especifica que el Fondo podrá aceptar suscripciones y otros recursos superiores a los indicados en los anexos I y II de la Resolución. El Director Gerente podrá solicitar a los participantes que proporcionen sumas adicionales en función de su posición de balanza de pagos y reservas  así como de su,0.59709835,0.70711535,0.64746654
Debe aportar un informe social expedido por el Ayuntamiento donde esté empadronado el interesado.,De acuerdo con el documento del BOE disponible en el enlace <https://www.boe.es/buscar/doc.php?id=BOE-A-2013-11497>  en el caso de que el solicitante declare carecer de medios económicos suficientes para hacer frente a la situación de necesidad  no se especifica un documento concreto que deba aportar. Sin embargo  en el contexto adicional proporcionado  relacionado con las ayudas a los daños causados por determinados eventos en las producciones agrícolas y ganaderas  se indica que la solicitud debe ir acompañada de la siguiente documentación:  a) Autorización a la Administración actuante para la consulta de los datos fiscales y de seguridad social ante los registros y administraciones competentes. b) Acreditativa de los ingresos por los miembros de la unidad familiar. c) Acreditativa del número de personas que habitan la vivienda. d,0.51161903,0.6673687,0.5792062
"Se mencionan naranjas, mandarinas, limones, limas agrias, guayabas y mangos.",De acuerdo con el documento del BOE al que te refieres  se mencionan explícitamente los frutos de los géneros Capsicum o Pimenta en las Notas del Capítulo 7. Estos frutos son tratados como hortalizas en este contexto. Además  las Notas complementarias 3 del Capítulo 8 indican que las frutas y otros frutos secos de este capítulo pueden estar parcialmente rehidratados o tratados para mejorar su conservación o estabilidad. Sin embargo  no se proporciona una lista específica de otros tipos de frutas en este documento. Puedes consultar el documento completo en el BOE en la sección [secciÃ³n del BOE] correspondiente al Capítulo 7 y 8.  Referencia: BOE [fecha de publicación]  Capítulo 7 y 8.,0.43162355,0.6095061,0.5053687
El objetivo principal es suponer un apoyo importante en el desarrollo de las relaciones tecnológicas y económicas con España.,De acuerdo con la Orden AEC/598/2013  publicada en el BOE el 16 de abril de 2013  el objetivo principal de la creación de la Oficina Consular Honoraria de España en la ciudad de Incheon (República de Corea) es proporcionar un apoyo importante en el desarrollo de las relaciones tecnológicas y económicas entre España y la ciudad de Incheon  que es la tercera ciudad más importante de la República de Corea y tiene el segundo puerto marítimo más grande y el primer puerto de la costa occidental. Además  Incheon alberga los dos principales aeropuertos internacionales y es el punto de entrada y salida más importante  lo que hace que las oficinas y sedes principales de muchas empresas del país se instalen allí.  Referencia: BOE-A-2013-4004 Permalink ELI: https://www.boe.es/eli/es/o/2013/03,0.5121771,0.84782076,0.638581
Se deben tomar cuatro muestras para la detección de plaguicidas (grupo B3a para los organoclorados y grupo B3b para los organofosforados) y metales pesados (grupo B3c).,Lo siento  no tengo información específica sobre el muestreo para la detección de plaguicidas y metales pesados en la miel en los documentos proporcionados del BOE. Sin embargo  en la evaluación de riesgos laborales y estudios de genotoxicidad que se han facilitado  se mencionan algunos aspectos generales del muestreo que pueden ser relevantes para su búsqueda.   Por ejemplo  en el documento BOE-A-2019-172318  se especifica que las muestras deben ser representativas de la sustancia en cuestión y deben tomarse en condiciones que garanticen la protección contra la contaminación durante el transporte y el almacenamiento. Además  se indica que la muestra debe ser lo suficientemente grande como para permitir los análisis necesarios.  Sin embargo  no he encontrado información específica sobre el muestreo de plaguicidas y metales pesados en la m,0.51093906,0.5770117,0.54196906
"La Ley autoriza al Gobierno a establecer un régimen retributivo específico para fomentar la producción de energía a partir de fuentes renovables, cogeneración de alta eficiencia y residuos, en casos específicos.",La Ley 24/2013  del Sector Eléctrico  en su artículo 14.7  autoriza a los titulares de instalaciones de producción de energía eléctrica  incluyendo instalaciones solares fotovoltaicas y eólicas  a realizar pruebas y verificaciones necesarias para la comprobación de los parámetros técnicos antes de la puesta en marcha de la instalación. Esto incluye la verificación del cumplimiento de determinados requisitos técnicos  como los establecidos en el Real Decreto 1578/2008 para las instalaciones solares fotovoltaicas y los requisitos de respuesta frente a huecos de tensión para las instalaciones eólicas  según lo previsto en el Real Decreto 661/2007. La falta de cumplimiento de estos requisitos puede resultar en la pérdida del derecho a la percepción de la prima o prima equivalente para,0.5478437,0.67992014,0.60677785
La fecha de entrada en vigor es el 04/08/2017.,La Decisión de la Alta Representante de la Unión para Asuntos Exteriores y Política de Seguridad no se encuentra en los documentos proporcionados en el contexto de la información. Los documentos disponibles corresponden a decisiones del Consejo de la Unión Europea y no a decisiones específicas de la Alta Representante. Por lo tanto  no puedo proporcionar la información requerida.  Documento 1: https://www.boe.es/buscar/doc.php?id=DOUE-L-2013-80057 Documento 2: https://www.boe.es/buscar/doc.php?id=DOUE-L-2010-80287,0.4088385,0.5988431,0.48592752
Se traspasa la cantidad de 71.772.960 pesetas en concepto de obras de acondicionamiento de determinadas instalaciones.,Lo siento  no tengo información sobre una cantidad específica que se haya transferido a la Comunidad Valenciana como entrega por una sola vez en los documentos proporcionados. Los documentos disponibles no detallan una cantidad monetaria específica transferida a la Comunidad Valenciana como entrega única. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.,0.48298916,0.5789287,0.5266251
"Se establece que los formularios y etiquetas no podrán presentar enmiendas ni raspaduras, a menos que hayan sido autenticadas con el sello y la firma del órgano de gestión emisor.",Según el documento BOE-A-2010-7530  en el apartado 2 del artículo 4 se establece lo siguiente en relación a los formularios y etiquetas:  1. Cuando se presenten solicitudes  escritos y comunicaciones  las aplicaciones informáticas gestoras de la presentación de formularios normalizados deben marcar de forma precisa los campos de cumplimentación obligada y explicitar los criterios de congruencia entre los diversos datos.  El apartado 2 del artículo 4 se refiere específicamente a la presentación electrónica de documentos y cómo deben ser tratados los formularios y etiquetas en este contexto. Cuando un ciudadano opta por la presentación electrónica y debe acompañar documentos no disponibles en formato electrónico  puede entregarlos por vía no electrónica en un plazo de 10 días desde la realización de la presentación del correspondiente formular,0.5206725,0.6305162,0.57035387
"La Comisión adoptó medidas de salvaguardia debido al notable aumento de las importaciones de ajos originarios de China a partir de 1993, lo cual, junto al precio de dichos ajos, podría provocar perturbaciones graves en el mercado comunitario y poner en peligro los objetivos del Tratado CE.",La Comisión adoptó medidas de salvaguardia con respecto a las importaciones de ajos originarios de China en respuesta a un notable aumento en las importaciones de ajos chinos a partir de 1993  lo que causó preocupación por las posibles perturbaciones graves en el mercado comunitario y el posible daño a los productores comunitarios. La Comisión limitó la expedición de certificados de importación de ajos chinos a una cantidad mensual determinada durante varios períodos entre 1995 y 2000.  Esta acción se llevó a cabo específicamente de acuerdo con el Reglamento (CE) n° 1040/1999  que estableció nuevos plazos de presentación de solicitudes para la expedición de certificados de importación de ajos originarios de China. Además  se prolongó el período de validez de dichos certificados a ochenta días a partir de su fecha de expedición  según lo dispuesto,0.6173713,0.75185394,0.6780083
Estas localidades se encuentran en la región de Andalucía., De acuerdo con la información provista en los documentos del BOE  las localidades de Marbella  Ronda y Torrox se encuentran en la provincia de Málaga  en Andalucía  España.  La primera referencia se encuentra en el documento que describe los límites del Registro de la Propiedad de Málaga número 3 y 10  donde se menciona a Marbella y Torremolinos como parte de las circunscripciones de estos registros. Dentro de la circunscripción del Registro de la Propiedad de Málaga número 10  se encuentra la localidad de Marbella. Torrox también se menciona en el segundo documento  que enumera los términos municipales de la provincia de Málaga  donde se encuentra Torrox.  Por lo tanto  Marbella  Ronda y Torrox están en la provincia de Málaga  en Andalucía  España.  Referencias: - https://www.boe.es/buscar/doc.php?id=BO,0.39687282,0.65307564,0.4937156
Se menciona la fecha 22 de mayo de 2015.,"La información proporcionada no incluye el texto completo de ningún documento  por lo que no puedo decir exactamente a qué fecha se refiere la pregunta. Sin embargo  en los documentos que se han proporcionado como contexto  normalmente la fecha se encuentra al principio del texto. En el primer documento (https://www.boe.es/buscar/doc.php?id=DOUE-L-2008-80074)  la fecha mencionada al principio es ""20 de diciembre de 2008"". En el segundo documento (https://www.boe.es/buscar/doc.php?id=DOUE-L-2009-82515)  la fecha mencionada al principio es ""23 de diciembre de 2009"".   En el contexto proporcionado  no hay una fecha específica mencionada. Los artículos y apartados se refieren a disposiciones legales  pero no contienen fechas. P",0.36858118,0.6199198,0.4622975
"La Comisión Paritaria del Convenio reconsiderará el precio fijado, teniendo en cuenta la incidencia que tenga sobre el kilometraje el nuevo precio del combustible.",       Based on the information provided in the document from the BOE  specifically the Orden of 1994  in the event of an increase in the price of fuel during the validity of this agreement  there is a system in place for adjusting the prices of natural gas for domestic and commercial uses.           The prices are determined by a formula that takes into account the cost of acquiring the gas  the cost of supplying and transporting it  and the cost of distributing it to the end user. If the cost of the raw material experiences alterations that result in a change in the selling price to the public by more than 2% up or down  the variation in prices is automatic.           However  this system applies to natural gas for domestic and commercial uses  not specifically to fuel oil or diesel. If you are inquiring about a different type of fuel  I would need more specific information to provide an accurate answer.           Reference: Orden of 1994  available in the BOE (Boletín Oficial del Estado).,0.43581596,0.5181341,0.47342336
Los Estados miembros deben promover la formación de mediadores y el establecimiento de mecanismos eficaces de control de calidad relativos a la prestación de servicios de mediación.,La Directiva 2,0.46474057,0.41805094,0.44016108
"Tienen derecho a una hora de ausencia del trabajo, que podrán dividir en dos fracciones, o sustituirlo por una reducción de media hora en su jornada, o acumularlo en jornadas completas, según lo acordado en la negociación colectiva o con el empresario.",Lo siento  pero en los documentos proporcionados no se hace referencia a un artículo 22 del convenio específico sobre los derechos de las trabajadoras por lactancia de un hijo menor de nueve meses. Sin embargo  el Estatuto de los Trabajadores aborda este tema.   De acuerdo con el artículo 68 del Estatuto de los Trabajadores  los trabajadores tienen derecho a una reducción de jornada entre un 20% y un 66% para el cuidado de menores y atención de familiares. Aunque este artículo no especifica la lactancia  el cuidado de menores podría incluir este aspecto.   Sin embargo  para obtener información más detallada y específica sobre los derechos de las trabajadoras por lactancia  te recomiendo consultar el artículo 37.4 del Estatuto de los Trabajadores  que se encuentra en el documento BOE-A-2018-315,0.49522996,0.61104214,0.547074
"Serán admitidos con exención de derechos y tasas, siempre que se reexporten al final de la exposición, de conformidad con las respectivas legislaciones de las Partes.",Después de revisar el texto completo del Convenio Internacional sobre contenedores de transporte  que se encuentra en el BOE  no puedo encontrar información específica sobre los materiales y equipamientos admitidos temporalmente en virtud del presente Convenio. El Convenio se enfoca en las normas y pruebas estructurales de seguridad relacionadas con los contenedores de transporte  especialmente los que se utilizan para transportar mercancías peligrosas  líquidos a granel y contenedores transportados por vía aérea.  El artículo VI del Convenio trata sobre el control de los contenedores  pero no proporciona información sobre los materiales y equipamientos admitidos temporalmente. Por lo tanto  lo siento  pero no tengo información sobre eso en los documentos disponibles del BOE. Si desea obtener más información  le recomiendo buscar en el texto completo del Convenio Internacional sobre contenedores de transporte  especialmente en las secciones relacionadas con las,0.4447682,0.5828953,0.504549
"El recorrido descrito va desde la Herguijuela de Doña Blanca a la Navacalera, pasando por el vértice del Cabezo, la desembocadura en el río Tajo, el arroyo de los Conejos, la fuente de Campales, el cerro de la Cabreriza, la garganta de Venero, el arroyo de la Madroña, la finca de la Parrilla y finalmente llegando al río Tajo.",La ruta descrita en el texto  según el segundo documento proporcionado  comienza en un punto no especificado y sigue el camino hasta llegar a la Fuente. Desde allí  continúa en una línea recta que forma 127 grados con la dirección Norte hasta llegar a la torrentera que bordea el Cerro de la Cabreriza al Norte y se dirige a la garganta de Venero. Sigue esa torrentera hasta su desembocadura  luego sube por el margen derecho de la garganta del Requemado mientras su cauce es perceptible  toma el nacimiento del arroyo de la Madroña y sigue bajando por este arroyo hasta su cruce con el camino de Serrejón a la finca de la Parrilla. Sigue el camino hasta la curva de nivel de 350 metros de altitud. Continúa por la curva de nivel de 350 metros hasta su cruce con el camino que va al pal,0.550736,0.6701046,0.6045846
"El objetivo principal es introducir modificaciones en el régimen de solicitud de ayudas comunitarias a los productores de vacuno, con el fin de simplificar los trámites.",Lo siento  no puedo encontrar información específica sobre el objetivo principal del Real Decreto 87/2001 en los documentos que me has proporcionado. Sin embargo  el conjunto de documentos que has presentado abarca una amplia gama de leyes y reglamentos  algunos de los cuales son anteriores a la fecha de publicación del Real Decreto 87/2001. El Real Decreto 87/2001 fue publicado el 2 de febrero de 2001  según el Boletín Oficial del Estado (BOE) del mismo día. Por lo tanto  ninguno de los documentos que has proporcionado contiene información relevante sobre el Real Decreto 87/2001. Para obtener información más detallada sobre el objetivo principal del Real Decreto 87/2001  te recomiendo revisar el BOE del 2 de febrero de 2001 o buscar en una base de datos actualizada del BOE.,0.44824988,0.58038163,0.5058294
"Se ofrece un tipo de financiación especial para la adquisición de vehículos nuevos a crédito, marca 'Renault', o de vehículos usados, con una tasa del Mibor con revisión anual más 3,7 por 100, con un tope del 14 por 100 sobre la cantidad aplazada y sin gastos de formalización.",De acuerdo con el artículo 25 del documento del BOE  se ofrece un préstamo especial para la adquisición de vehículos a los empleados que cumplan con los requisitos establecidos. Este préstamo tiene las siguientes características:  1. El importe máximo del préstamo es de 19.500 euros. 2. Está destinado a ayudar en la adquisición del vehículo al personal adscrito al sistema de Retribución Variable. 3. Es incompatible con el anticipo por adquisición de vehículo. 4. El préstamo se amortizará en un plazo máximo de 4 años y no podrá solicitarse otro préstamo hasta la completa cancelación del anterior. 5. Las cuotas de amortización serán de igual importe y se descontarán de los haberes fijos del trabajador  tanto en mensualidades ordinarias como extraordinarias. 6. El tipo de interés anual será el Eurib,0.58027625,0.6601641,0.6176477
